user_id,session_frequency,session_duration_minutes,engagement_score,days_since_last_login,app_opens_per_day,notification_click_rate,purchases_made,churn_risk_score,age,gender,device_type,subscription_type,cluster,pca1,pca2,segment
U114202,3.0117445494296664,6.695078697788043,33.211374067514576,10.949120845972889,1.635929444241407,0.10158900912609849,0,66.95445986369776,24,Female,Android,Free,0,-2.0019026157216615,-0.42866969225684315,Low Engagement / At-Risk Users
U114203,2.9099085125149613,5.456188966659013,28.75331885044021,14.064275932427444,1.272858691069208,0.10579363702574467,1,64.01961986532918,32,Male,Android,Free,0,-2.0333501547030304,0.14993388126438548,Low Engagement / At-Risk Users
U114204,20.321749460821273,31.79400991395659,73.89265635191009,0.45440167636937456,6.75730403514723,0.6567050513616131,5,20.502407226934896,62,Female,Android,Free,3,3.908751883690056,0.7487123093622186,High Engagement Users
U114205,9.69513036497349,15.846489138172341,67.18025418864158,2.72478433802725,3.909144305393405,0.31710318135476273,0,37.43101493656212,63,Other,Android,Free,1,0.5331539247488688,-1.031256207863851,Moderate Engagement Users
U114206,4.068559026610583,5.2484728792788236,31.382362358778426,10.878141140211769,1.0326944762848407,0.1638846559850896,1,63.00560489584308,52,Female,Android,Free,0,-1.7332615939330156,-0.10861212787603476,Low Engagement / At-Risk Users
U114207,1.3089241773247515,2.9379354027857203,3.583039189997127,24.656727798757753,0.4326962247683321,0.0,1,61.906163080094295,48,Female,Android,Premium,2,-3.1632915239958503,1.0483524631575463,Occasional Users
U114208,8.639844237511308,17.239274406071814,54.744722042441,2.60516919020535,3.2232688202071698,0.23587232384138143,1,32.833807258158494,55,Female,Android,Free,1,0.3450082061166375,-0.6208026324505097,Moderate Engagement Users
U114209,12.229551078425947,18.54582176187333,50.89003154729488,2.5692179175449503,3.096504145544039,0.29625483415088694,2,42.5788336759892,24,Other,Android,Free,1,0.672328337517084,-0.2536066609776792,Moderate Engagement Users
U114210,3.684473750712681,6.123795941741928,25.69429730498164,11.538960725047835,1.7267190252756448,0.10885727642321032,0,72.70582053346538,28,Male,iOS,Free,0,-2.1638088932045623,-0.34919022593024823,Low Engagement / At-Risk Users
U114211,20.952815219846098,33.673719019045315,85.8752725859359,0.0,7.752703927521593,0.6269836543257384,7,0.8874196184986598,50,Female,iOS,Free,3,4.856922413954442,1.393844785491735,High Engagement Users
U114212,9.473928781763599,14.257344258984014,58.42302004414802,3.85943367856535,4.543519456746558,0.21232219493421223,2,35.403457775541966,40,Female,Android,Free,1,0.5332611563998968,-0.21531381339063813,Moderate Engagement Users
U114213,9.954677201587355,14.380208923671558,56.25103233598745,2.6771683341969315,3.66121954918797,0.29295717913574,0,20.21768706066326,50,Female,Android,Premium,1,0.5273215792155457,-0.962792772024424,Moderate Engagement Users
U114214,17.019998215778465,35.661908038639766,89.2831733969737,0.6721894323659048,6.395531728377877,0.6065817702659198,6,8.135855671767116,43,Male,Android,Premium,3,4.257035180703365,1.0516742134088573,High Engagement Users
U114215,3.824420893444642,5.288147889777867,23.564262674529587,5.445509308991988,0.7074020139586892,0.07723403805259774,1,63.51553280334828,41,Male,Android,Free,0,-1.8981865737238983,-0.47245051598070964,Low Engagement / At-Risk Users
U114216,1.1542554637754041,4.291582660881261,53.857581627059076,18.90997145827663,0.3792137623860503,0.09063785337563578,1,49.53517474700732,29,Other,Android,Premium,0,-1.8983897637229596,0.33908827211442,Low Engagement / At-Risk Users
U114217,1.2894263780355921,5.040120356400369,12.081298762872649,23.256545660569113,0.4132552950441706,0.0,0,60.038381928475694,59,Female,Android,Free,2,-3.0724680687653985,0.580627425269478,Occasional Users
U114218,7.472059346837351,13.855760861535806,53.58388073646457,1.1117968480351612,4.755319836826094,0.24859151730349344,0,21.597675171318183,28,Female,Android,Free,1,0.3922360874299485,-1.0535109705453443,Moderate Engagement Users
U114219,9.85578765115924,14.474960262334733,52.61165976292933,2.36893166895264,3.4077906446612882,0.3338248375208031,1,18.871518072769568,38,Male,iOS,Free,1,0.7211121649136034,-0.6308538705377762,Moderate Engagement Users
U114220,3.2588484377507223,4.8879897232322085,40.087933487169316,11.530526661274306,1.0520737181687938,0.0477306521145243,0,53.140006738019906,60,Female,Android,Free,0,-1.9405014074214468,-0.43844131344208137,Low Engagement / At-Risk Users
U114221,6.497832265064465,12.7277019771897,66.5529574732935,3.768243231789305,3.2561993187825204,0.3089486819463245,2,31.562213690320764,32,Male,iOS,Free,1,0.5276790244377526,-0.32903425393957825,Moderate Engagement Users
U114222,1.1648243657251491,4.404086160720984,28.008007776073207,17.73424306458488,0.4913490841607429,0.1547587292785897,0,68.82505800061416,62,Female,Android,Free,0,-2.5213323302665622,0.045351539469421547,Low Engagement / At-Risk Users
U114223,2.0027164036688965,4.4617522361189,33.339920996066894,13.589153495314926,1.1940813182059415,0.17668012810330513,0,72.12505411246244,35,Male,Android,Free,0,-2.1930472204307314,-0.2825412505042992,Low Engagement / At-Risk Users
U114224,3.0611413346353826,5.57627755855143,25.97428417147499,12.309458795723287,1.2604388496784134,0.030238019894967272,1,65.04185646051747,35,Male,iOS,Free,0,-2.1695345646491635,0.03869171579144597,Low Engagement / At-Risk Users
U114225,2.3741168562496044,6.624008243540847,25.296450381763634,10.814370187796548,0.9155197067541723,0.035388717978877535,0,63.50961156869494,27,Male,iOS,Free,0,-2.307289790490411,-0.4028156706133236,Low Engagement / At-Risk Users
U114226,11.624249485023329,17.306831690854324,49.80014356576474,2.458832822378924,2.340275981012009,0.24515328652208457,3,23.000668681547978,22,Male,Android,Free,1,0.8503336225006147,0.07896607871031412,Moderate Engagement Users
U114227,12.037536913262358,17.45829340434811,83.29669478643822,0.6002967895388769,7.436540501225888,0.5850166668406657,6,9.235560072885347,58,Female,Android,Free,3,3.337968054034049,0.8783000936072757,High Engagement Users
U114228,20.00605980565684,32.12808835201031,96.81786331995055,0.17658911234151503,4.87465677859639,0.6044746138605842,5,0.0,50,Female,Android,Free,3,4.213056675899293,0.5780124478074231,High Engagement Users
U114229,20.451022267984158,20.49828052717373,74.98684092578469,0.6423079767325278,8.202367758198816,0.6166439576713165,4,7.815833482052163,60,Other,iOS,Free,3,3.6530278571437447,0.34366490121380316,High Engagement Users
U114230,23.606242680137225,40.47206744327852,74.47385396137315,0.5747799931920835,10.07926775802214,0.5362249317998453,6,0.0,46,Female,iOS,Free,3,4.9916693194803115,1.3172782854875669,High Engagement Users
U114231,3.3571479238309543,7.203846977875169,34.63650737440413,10.364411644128893,1.426357572126061,0.14641743994507528,2,57.78468224411974,48,Male,iOS,Premium,0,-1.3978902296941993,0.2079181718766046,Low Engagement / At-Risk Users
U114232,2.3448678389333546,4.798074220313767,32.69650864415677,14.591085814630965,1.1411412028615187,0.03749595082437755,0,64.04263431588316,18,Male,Android,Free,0,-2.365206733651357,-0.1826459255200322,Low Engagement / At-Risk Users
U114233,1.616624224663387,4.154393313963448,10.448784242196036,16.062563562948455,0.4038022987878546,0.010519135740423444,0,61.4105578993173,55,Male,iOS,Free,0,-2.8792324585971723,0.04130969137191724,Low Engagement / At-Risk Users
U114234,1.285455994191735,4.176103198980832,17.702744745781732,40.428511998909336,0.318438955739423,0.0,0,52.28577003747602,31,Male,Android,Premium,2,-3.4616971471734663,1.8290660385771689,Occasional Users
U114235,18.617218962484174,22.736759465836222,79.45152454392291,0.5641630420292009,8.280381202468488,0.577212901483663,0,9.733815797830085,20,Female,Android,Free,3,2.9292986500214595,-1.0197775890556644,High Engagement Users
U114236,10.363676232229071,12.879162968227863,48.27250119328654,2.6566108277740055,5.46356909969089,0.2879630159821302,2,25.60056280373625,42,Male,iOS,Premium,1,0.833593373629753,-0.22173114955732148,Moderate Engagement Users
U114237,13.387268256496089,32.86133302279838,93.91372548001958,0.3778841840526445,6.348446215009638,0.6095354552126637,5,14.704763499197016,57,Male,Android,Free,3,3.765086642308992,0.6068349402133695,High Engagement Users
U114238,19.140659484706323,15.663743027067202,81.96561669791211,1.4434546429561483,7.372445746682565,0.6179533475212482,3,9.950669860501053,54,Male,Android,Free,3,3.200550980297856,-0.060105684244870915,High Engagement Users
U114239,16.287281951130787,26.931177125790434,84.15691465386412,0.3300044446024695,8.955074546377373,0.5742682187908024,6,0.0,28,Male,iOS,Free,3,4.205337517369104,1.0280174251463066,High Engagement Users
U114240,9.932958175788597,14.7173376919329,63.71291349095119,2.411869812208622,3.7090014928955886,0.17408485938125248,1,33.39911376121738,47,Male,iOS,Free,1,0.38963282337452887,-0.7016187280053997,Moderate Engagement Users
U114241,7.843211656706751,15.163491318778542,57.18070027608739,1.8974418381504057,3.5108237630301327,0.28814769741073,3,26.81876471972038,64,Female,Android,Premium,1,0.8383159040301126,-0.02696505393263316,Moderate Engagement Users
U114242,3.0443970788529655,6.2307329720841516,22.510761216766753,5.8609998331243345,1.2967597523812042,0.05248838596111715,0,75.79684993997992,56,Female,iOS,Free,0,-2.2675703923886465,-0.7679788372205181,Low Engagement / At-Risk Users
U114243,19.359846171077542,31.824625338454375,88.52109111433238,0.872264961991732,11.046410994444475,0.506788192690964,1,8.318041582688872,59,Male,iOS,Free,3,3.745878222314379,-0.5377239857905335,High Engagement Users
U114244,15.958719066310183,32.46320329993531,85.1159175401409,0.43857216920703146,11.905370139253572,0.5978113586914601,3,13.217399226172816,17,Male,iOS,Premium,3,4.069412551663489,0.12958717632928768,High Engagement Users
U114245,1.8128917181116164,6.373365582994862,34.71263979262078,13.799408878170198,1.0465437091550567,0.10621569858903475,0,75.84757165012685,40,Male,Android,Free,0,-2.3387154779363324,-0.2604762470787882,Low Engagement / At-Risk Users
U114246,17.38427352659516,33.56977236619269,87.06251336393413,1.2534921836525386,5.454070977264536,0.5763611023787792,1,5.304347806992172,49,Male,Android,Free,3,3.2133777764213174,-0.6175857428388946,High Engagement Users
U114247,8.340274080726314,18.355753777512458,59.9413967376876,3.2375326988773607,4.326987823050452,0.2343760204591412,0,30.19920863965911,50,Other,Android,Free,1,0.41109604264143135,-0.9010383040687462,Moderate Engagement Users
U114248,3.276684601219654,6.977734467268968,36.72741858788747,17.030156926297142,0.9737221370561694,0.17681500589434443,0,83.88596925463142,34,Female,Android,Free,0,-2.2937231332387853,-0.03517181772978554,Low Engagement / At-Risk Users
U114249,11.20382338785176,19.16555782775613,49.398921032345115,2.3823943667328384,4.1345253567282345,0.3249324755528459,3,33.683634025185434,40,Female,Android,Free,1,1.0865484951406073,0.1189685381318803,Moderate Engagement Users
U114250,13.233550446589803,28.774843648247426,89.85594099232131,0.0,9.803141121311615,0.6071485177461056,3,13.813331151891447,48,Female,Android,Free,3,3.6416794309923612,-0.035907524313680765,High Engagement Users
U114251,19.0895403611621,40.3942529902331,90.10844839549468,0.0,10.468711711658896,0.6128748679353944,2,9.44792143099141,41,Male,Android,Premium,3,4.35836310182202,-0.19682608667200455,High Engagement Users
U114252,6.487722389532022,16.39592720228779,56.24053967682759,3.186216751212519,3.788241313566098,0.33693335159070087,2,10.332316726651644,63,Male,Android,Premium,1,0.9519332591511945,-0.22367243203078851,Moderate Engagement Users
U114253,1.5501505027653137,4.412947848342861,19.980350029415952,30.41920428289015,0.5282391748880407,0.0,0,54.7230300137224,53,Male,iOS,Free,2,-3.104067988773191,1.0719475725271677,Occasional Users
U114254,20.1913968344667,23.205289904822124,78.65943480329665,0.657990465808633,10.204892656666532,0.5701989536255436,3,4.585298903316959,50,Female,Android,Free,3,3.7931530311740564,0.06887727705738755,High Engagement Users
U114255,13.498672114116392,36.02712435388954,98.95434728301109,0.0,8.32188255476623,0.5893825643496672,6,0.0,38,Female,Android,Free,3,4.519549782370836,0.9911741566187368,High Engagement Users
U114256,2.847628994408061,5.407099259037537,24.732008781014137,7.441624984749191,1.4367606570458842,0.24859151730349344,1,66.2772691547128,64,Male,Android,Free,0,-1.61756642995769,-0.3258660299328779,Low Engagement / At-Risk Users
U114257,4.2320433446032215,6.216839311284234,37.47729725790644,15.967153337732324,1.4307975922563128,0.15165028445283163,0,71.62434837362868,35,Male,Android,Free,0,-2.038446501377163,-0.09431511278134161,Low Engagement / At-Risk Users
U114258,8.159389716744913,16.576810146362916,68.30289554284458,1.559430760305536,3.0293788553325722,0.33621449683330323,3,24.8596122316493,31,Female,iOS,Free,1,1.1377737846073872,-0.1132159080453676,Moderate Engagement Users
U114259,9.314610461319795,17.215707402594113,71.84300669522588,2.9970201896234943,3.9118157378691514,0.322474586905319,2,40.78091266249925,52,Male,Android,Free,1,0.9031573441943003,-0.35566058230908054,Moderate Engagement Users
U114260,1.1536614973870243,4.83656597312666,13.174501916333172,36.919900339118016,0.2963285945870086,0.02040919860006456,0,57.957085631088034,47,Female,Android,Free,2,-3.44454877593239,1.591966191881442,Occasional Users
U114261,3.506612042973967,7.2779818075964196,23.30111713908363,15.494890431994257,1.1052168198451615,0.21038664981446947,1,64.73376975626032,30,Female,Android,Free,0,-1.8803067343935689,0.30477884430670776,Low Engagement / At-Risk Users
U114262,10.947789064096018,16.186852312816104,62.538229080914924,2.5235738335824545,3.367193159770148,0.3104324765381754,7,21.085003326846024,53,Female,Android,Free,1,1.8774817319300816,1.3642776282062232,Moderate Engagement Users
U114263,20.010977596064198,26.609307412671562,97.26878407830556,0.0,7.21264050719565,0.604383708557883,7,17.686238088626126,48,Male,Android,Free,3,4.372127033482234,1.201888686870365,High Engagement Users
U114264,9.16763292668754,21.837784627165533,59.452931443267914,2.5278988015714354,3.680600564891328,0.23177033926556576,1,6.665881019497025,21,Female,Android,Free,1,1.0232460957926282,-0.5504056948997768,Moderate Engagement Users
U114265,0.8651281284319694,3.3523737229386987,13.858615838343074,27.765625962084112,0.4454445378134882,0.09764216342641012,0,56.997271279744474,37,Male,Android,Free,2,-3.029400026338288,0.8875021153830573,Occasional Users
U114266,9.47397426415842,15.732292087253528,61.88954716071377,2.3981444748559078,5.209972362757951,0.263516593775285,0,34.89764065605508,37,Male,Android,Free,1,0.5304511568274983,-0.9889167885456456,Moderate Engagement Users
U114267,2.6363895252619476,6.057584492330472,26.67177092438854,18.40457010149737,1.2258103917790701,0.16050707078913157,0,76.2925449773231,23,Male,Android,Free,0,-2.4361751934391984,0.1342016478446561,Low Engagement / At-Risk Users
U114268,12.604153772099162,30.646387156158674,93.61930257752648,0.8910213963031692,11.97670039388899,0.5448727299389271,9,5.223108003793195,55,Male,iOS,Free,3,4.924282157440421,2.1172574092190297,High Engagement Users
U114269,2.918575745158301,6.055283232730191,33.32196601603171,16.308202894676555,0.868885525751296,0.16008945718092085,0,69.67938189650768,55,Female,Android,Free,0,-2.205874617028901,-0.060786244308487294,Low Engagement / At-Risk Users
U114270,1.3615124039865159,3.476112452179763,14.336108587791998,26.259366107643967,0.35865148661426444,0.016958343889830058,0,76.57293469413267,16,Female,iOS,Free,2,-3.3990292253334626,0.7468256770935148,Occasional Users
U114271,1.2782876324763008,3.80716463840465,10.417067529873389,13.859511489707273,0.37821502100633686,0.09340760404481846,0,54.1987424731712,27,Female,Android,Free,0,-2.574503794418584,-0.12123726156979972,Low Engagement / At-Risk Users
U114272,3.0401298206778877,7.078686037925342,14.86138644067938,8.67956668136302,0.7267583289431494,0.07920858855085915,0,78.02067659800393,59,Male,Android,Premium,0,-2.4772473830011985,-0.5183265229845966,Low Engagement / At-Risk Users
U114273,1.3871274022963667,4.249783416148835,11.623895810516252,22.975187698556507,0.447545189337796,0.24859151730349344,0,53.36468782022487,42,Male,Android,Free,2,-2.4967005075037094,0.5555051327470353,Occasional Users
U114274,1.2736882868596893,4.737364474272892,10.53999583389026,40.66308559751563,0.4141980905207321,0.10896254329718752,0,60.28865838763636,57,Male,Android,Free,2,-3.440798261509203,1.883334992745404,Occasional Users
U114275,16.12977892869775,31.740656745427636,90.28417918137869,0.47706049473909906,8.622367462372607,0.5439004720179919,3,2.1526021285992147,16,Other,iOS,Premium,3,3.8137221654432487,0.034129687791126524,High Engagement Users
U114276,4.848479033358628,14.689411762045724,60.774126037731065,2.2572859216324934,4.961227775212825,0.27791269980412026,1,29.973838092626362,43,Male,Android,Free,1,0.45306423260381057,-0.6837726538591592,Moderate Engagement Users
U114277,8.718348551568916,12.677019963930615,57.381768769699164,2.3635740902121674,4.37483274200583,0.35442201584339555,2,41.461600703555135,63,Male,iOS,Free,1,0.6429381112729148,-0.3599728139259068,Moderate Engagement Users
U114278,1.379190515921863,3.187454445806104,15.594070874637474,36.993158878543234,0.4873705628137117,0.06762228774472992,0,57.52747794206253,52,Male,Android,Free,2,-3.334200643866696,1.5678964620168343,Occasional Users
U114279,1.6145230544141431,2.4694224576144457,20.122032463050814,17.931117121096644,0.36312060667071616,0.050235333184877766,0,61.77454912596996,41,Female,Android,Free,0,-2.7923060228384324,0.0992309014312816,Low Engagement / At-Risk Users
U114280,1.8357392215198665,8.674885693237867,24.930120325758605,9.26203085705469,1.068188721446255,0.07619349130854494,0,59.76784781441443,17,Female,Android,Premium,0,-2.073689269468449,-0.4872892639511257,Low Engagement / At-Risk Users
U114281,11.06943042380355,14.272773594813591,56.35840456212544,2.1757490210651143,3.8952900338077887,0.2668746901553553,2,19.006452666286677,18,Female,iOS,Premium,1,0.9272641479123018,-0.3149658657043113,Moderate Engagement Users
U114282,1.3156829752863222,4.953949889300719,17.290866489312712,31.5332482932399,0.46949745353017447,0.13769333566257091,0,55.78045869921459,63,Male,iOS,Free,2,-2.9213520412199707,1.169131949904736,Occasional Users
U114283,2.4177557852791676,5.227609091960072,33.072353559934115,10.597241130175068,1.34705075354436,0.06397118227443213,1,64.65306882891896,44,Male,Android,Premium,0,-1.9846741677981097,-0.13791885660119238,Low Engagement / At-Risk Users
U114284,19.154776770651377,35.06182197340017,79.56294888239623,0.0,9.335809064006254,0.634471248295278,3,30.04032184729382,46,Female,Android,Free,3,3.817573273748401,0.08577571273986428,High Engagement Users
U114285,1.012650242902394,5.00217067621405,22.07669328117572,15.136326801604337,0.29360590970893685,0.08623667354258666,0,38.73499254514289,31,Female,Android,Free,0,-2.226435529842212,-0.0632134189278756,Low Engagement / At-Risk Users
U114286,2.2701981652843815,6.8036331252250974,21.808064464186316,10.495722412708767,1.4399518856674254,0.11656769342063626,2,65.46309850493175,16,Female,iOS,Premium,0,-1.8256350201390388,0.2776797372323135,Low Engagement / At-Risk Users
U114287,16.54134587100267,38.3238142948908,88.947902666637,0.6568793959698959,7.437591017994306,0.5562569457333314,4,0.0,36,Male,Android,Free,3,4.120987430217669,0.4453103095473279,High Engagement Users
U114288,3.4142555515202933,8.130274554055013,23.04907226718295,11.274843006641373,0.9895451902801694,0.23570635691019762,0,62.33023151109029,53,Male,Android,Free,0,-1.8199280030931724,-0.3370379515768439,Low Engagement / At-Risk Users
U114289,10.146630981722181,22.97086537541786,87.21528568898536,1.0154235402468723,7.955427800811143,0.5106204359537291,4,0.0,37,Female,Android,Free,3,3.1697556981938306,0.2956388114498403,High Engagement Users
U114290,2.701836054370628,5.9983925816475585,18.858280100984313,7.991384921892035,1.6545714996577618,0.08304943563427841,0,63.01956947784097,62,Female,Android,Free,0,-2.124678735850626,-0.5638042633481049,Low Engagement / At-Risk Users
U114291,3.196284789328191,6.492023510470858,35.33267732672485,14.591559134083512,1.2695777388842027,0.11820754339326181,0,68.53798037011086,28,Male,iOS,Free,0,-2.114728654891464,-0.1826909956281054,Low Engagement / At-Risk Users
U114292,1.3664553863528723,2.8884393720052186,10.054810457438272,13.080644888982121,0.3813215123839897,0.03555379135820932,0,52.06648996751454,49,Male,iOS,Free,0,-2.663337128316871,-0.18211738613620762,Low Engagement / At-Risk Users
U114293,3.1053237328707963,6.160468302090156,26.66544004210013,14.72257023568984,1.397367209221707,0.0,0,77.85450786949296,23,Male,Android,Premium,0,-2.6110449033180645,-0.13051224043242976,Low Engagement / At-Risk Users
U114294,8.409415338155943,13.69457497035544,61.643942851733414,2.5636237995318494,3.5054236153083878,0.23498869898263466,0,11.955746606466434,39,Female,Android,Premium,1,0.48150457517774853,-1.0073433649511458,Moderate Engagement Users
U114295,10.076827350683374,16.865530290184488,66.25173988913367,1.576134453228398,3.6840243435039124,0.2770665960342934,0,33.76588958844488,48,Male,Android,Free,1,0.562040767505692,-1.096608466288259,Moderate Engagement Users
U114296,9.98467258437207,18.360325537258696,48.35921995447184,1.916456320948675,5.497849493376329,0.36676928368498096,0,30.822758453917018,60,Male,Android,Free,1,0.7728199944318779,-0.9004790383822046,Moderate Engagement Users
U114297,1.0739480323016668,4.275225504036929,11.751280633594392,16.86006390717572,0.4760009199970032,0.03055276262749903,0,54.939787643242,55,Male,Android,Free,0,-2.7712738491933644,0.10293268994376456,Low Engagement / At-Risk Users
U114298,1.0959462366979054,4.416693345212617,14.37456719300343,26.928753650935487,0.4991120000490169,0.04830783528676828,0,55.479746132769705,64,Female,Android,Free,2,-3.0164302433279424,0.8402298357073756,Occasional Users
U114299,3.4270139969847317,7.822596939038343,23.422999076282572,13.352273660249455,1.3067623542765154,0.0694904974386562,0,68.83666729022383,45,Female,Android,Free,0,-2.2787311701788866,-0.18380894489045888,Low Engagement / At-Risk Users
U114300,3.1390613047405855,6.516604322987014,33.2062283589202,10.767853259522742,1.5035930666310675,0.11039461258932225,1,62.92311155117785,20,Female,Android,Free,0,-1.7684918543646901,-0.10380860062787532,Low Engagement / At-Risk Users
U114301,1.1352555906432589,5.763771803442407,8.011220323887889,25.496890112930004,0.39543217594053504,0.0019349970151849444,0,60.833181202904754,50,Female,Android,Free,2,-3.193803620665125,0.7791448107557877,Occasional Users
U114302,3.4630504651736813,4.4399278028590246,35.386517760516774,12.240331391958705,0.998863588661001,0.09341202409721436,0,71.56226225158537,32,Female,Android,Free,0,-2.216524162614075,-0.39140647755864155,Low Engagement / At-Risk Users
U114303,23.66865184962556,40.14662539038351,53.857581627059076,0.535343350378272,7.754306986771074,0.6109724752475282,4,5.767100649746612,39,Male,iOS,Premium,3,4.175810968923253,0.6965226682724887,High Engagement Users
U114304,14.197437528148376,38.45601325877788,95.18607534720105,1.1869114913950645,9.435082276201666,0.5347956184426904,8,11.107322103295932,28,Male,Android,Free,3,4.734367350114614,1.8199383323554317,High Engagement Users
U114305,9.756361172603686,11.912579574337679,48.763504409420264,2.231709429112072,3.947327439238825,0.30284169599580496,3,43.72993487551253,20,Other,iOS,Free,1,0.5445752557282765,0.003950631233295289,Moderate Engagement Users
U114306,3.110573022136562,3.947326883340518,31.693312607184872,10.939040166027883,1.2343837809523395,0.15443994386608728,0,80.7143505482047,63,Female,iOS,Free,0,-2.2504958567404527,-0.48335969827158065,Low Engagement / At-Risk Users
U114307,6.061999330056464,16.831153506036234,66.0495401472342,2.7067199853346553,3.0480026009627474,0.27087030695429376,1,30.586056601921072,19,Female,Android,Free,1,0.41666060009591055,-0.6991183137418172,Moderate Engagement Users
U114308,2.94214645890507,7.6102635912144505,22.21708642193718,15.88147315236721,0.793494408630532,0.07945749843083183,0,66.81934143484348,51,Female,Android,Free,0,-2.4183766354090643,-0.0010819674673763463,Low Engagement / At-Risk Users
U114309,3.416332224222667,5.976756542279424,23.19906777172129,9.103720497096909,1.1891848676920878,0.09108858440056702,0,65.4998687221276,19,Male,Android,Premium,0,-2.1315686846597743,-0.5198455932718288,Low Engagement / At-Risk Users
U114310,8.702672166570219,11.252846705891365,58.972700609745964,0.7351664096957089,3.8074320332452496,0.3424871840243637,1,31.46645325903949,55,Female,Android,Free,1,0.5628210979291061,-0.8432491144943238,Moderate Engagement Users
U114311,3.612169137371235,4.5366623600293,53.857581627059076,14.415625933814752,1.046621201232236,0.06135599487460586,0,71.10831629872774,58,Male,iOS,Free,0,-2.070032964057702,-0.3375907373222641,Low Engagement / At-Risk Users
U114312,13.268620109922118,37.81498300920033,86.58195026127378,0.0811051880507423,5.355273467215574,0.48632027626256935,1,20.947111783137075,58,Female,Android,Free,3,2.726820369738342,-0.6914821836310123,High Engagement Users
U114313,16.98981474265048,21.874079286763475,89.56981599140494,0.9209211550021627,3.1226603784303872,0.4766289287377825,7,0.0,47,Female,Android,Free,3,3.4525803372704513,1.1866660541047342,High Engagement Users
U114314,11.211364712917279,18.56866758226676,71.74372211114152,3.36141787583571,3.399776049235162,0.36956086263357035,3,28.598602610596842,32,Male,iOS,Free,1,1.4249781422117151,0.03676660856201992,Moderate Engagement Users
U114315,2.6170975723530714,5.873375947461382,34.13720810884595,3.94450976116908,1.47318395333846,0.10262096639607962,0,65.97234815116236,18,Female,Android,Free,0,-1.8206270811930483,-0.9712843472586685,Low Engagement / At-Risk Users
U114316,12.334681087477218,12.286666179809048,65.80112842275335,2.380315354177857,4.461866001536589,0.300276798233079,1,42.26164071368623,29,Female,Android,Premium,1,0.6821497325846644,-0.7357678394530116,Moderate Engagement Users
U114317,8.397558497087463,15.253667263883512,58.70051628976433,2.7340637275220647,2.810893068481709,0.3506701101333397,3,33.13827752442488,54,Female,Android,Free,1,0.8209250302013713,0.0011359862049739862,Moderate Engagement Users
U114318,9.976988742041357,12.552089640530626,57.850743574992386,2.391981808045154,3.97583578979462,0.28269297757992035,4,42.782862847958825,27,Female,iOS,Premium,1,0.8406375074715353,0.3084991787678654,Moderate Engagement Users
U114319,2.5894236032489673,4.873406323174066,27.496211397684682,15.807911619943814,0.8365126785527282,0.048448619517020564,1,68.04814870571045,29,Male,iOS,Free,0,-2.365090917173539,0.2658023338414891,Low Engagement / At-Risk Users
U114320,2.5694262867967748,5.069538714181414,26.223543458696977,12.62446623042277,0.9370592032895535,0.1446271573781278,0,72.29772339803642,53,Male,iOS,Premium,0,-2.3022434223001516,-0.3069712444878582,Low Engagement / At-Risk Users
U114321,4.447959947156125,4.111665837968012,26.24239655363438,8.955249617232036,0.8178438592431947,0.08203733898806849,1,67.04154952392997,36,Male,Android,Free,0,-2.0046071876673026,-0.24059087579298766,Low Engagement / At-Risk Users
U114322,2.1332308094776136,3.8790655653184496,26.68643107062564,13.04095774407268,0.7733604749624694,0.07217363345213781,2,62.481427938234916,51,Male,iOS,Free,0,-2.0626704427363087,0.39412464949503595,Low Engagement / At-Risk Users
U114323,1.413665507979615,5.670639459524937,12.313299743041894,20.593961607609284,0.25498134146916884,0.044025196493864126,0,47.78267345664235,29,Male,Android,Free,2,-2.7079031810431133,0.4009508916687835,Occasional Users
U114324,2.7618653154807533,7.997661798997855,24.567299514020544,9.786836288829544,1.0856515898552477,0.10620646536481704,1,53.462666025328865,58,Male,iOS,Free,0,-1.7454803868982802,-0.10399943876469882,Low Engagement / At-Risk Users
U114325,10.87483365645888,15.894202070412282,61.61066921592416,2.4578655563445193,4.5316969324047305,0.29905297905200745,1,24.599348006154226,31,Male,Android,Free,1,0.921751145156709,-0.6400778822455768,Moderate Engagement Users
U114326,9.431063769914342,17.603638897866173,57.098575912527615,2.991892136368528,4.314340228829199,0.2514965776305902,2,20.56429499560542,44,Other,Android,Free,1,0.9209767059525659,-0.21825127479096468,Moderate Engagement Users
U114327,8.661002716759755,14.255306011968385,63.49240776997816,0.0,3.468051606561996,0.2696981479988594,0,24.249815882007297,44,Male,Android,Free,1,0.5051826124274678,-1.223460434477099,Moderate Engagement Users
U114328,1.428858289696023,4.315807752828317,20.267685182925632,34.82381558749302,0.4600154232169509,0.051747825834478706,0,46.80055509142466,64,Male,Android,Free,2,-3.038073590555946,1.406225033984126,Occasional Users
U114329,16.283552632809347,43.09685208562309,93.7661548514484,0.3236654213306154,10.724979554676038,0.5014361112075789,7,8.41113697805631,31,Female,Android,Free,3,4.971275735793643,1.523784955127845,High Engagement Users
U114330,2.4837821753233973,6.473488424223365,53.857581627059076,6.572779470112583,1.1245230448838546,0.14185590396900144,0,66.22095584975365,60,Male,Android,Premium,0,-1.5843730260143323,-0.8995343604207122,Low Engagement / At-Risk Users
